$GPGGA,160911.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*63
$GPGGA,160912.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*60
$GPGGA,160915.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*67
$GPGGA,160918.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6A
$GPGGA,160921.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*60
$GPGGA,160924.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*65
$GPGGA,160927.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*66
$GPGGA,160930.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*60
$GPGGA,160933.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*63
$GPGGA,160936.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*66
$GPGGA,160939.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*69
$GPGGA,160942.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*65
$GPGGA,160945.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*62
$GPGGA,160948.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6F
$GPGGA,160951.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*67
$GPGGA,160954.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*62
$GPGGA,160957.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*61
$GPGGA,161000.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6B
$GPGGA,161003.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*68
$GPGGA,161006.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6D
$GPGGA,161009.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*62
$GPGGA,161012.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*68
$GPGGA,161015.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6F
$GPGGA,161018.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*62
$GPGGA,161021.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*68
$GPGGA,161024.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6D
$GPGGA,161027.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6E
$GPGGA,161030.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*68
$GPGGA,161033.726,4642.9449,N,11659.6090,W,1,08,1.1,330.0,M,-14.1,M,,0000*6B
$GPGGA,161036.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6E
$GPGGA,161039.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*61
$GPGGA,161042.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6D
$GPGGA,161045.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6A
$GPGGA,161048.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*67
$GPGGA,161051.726,4642.9449,N,11659.6090,W,1,07,1.5,330.0,M,-14.1,M,,0000*64
$GPGGA,161054.726,4642.9449,N,11659.6090,W,1,07,1.5,330.0,M,-14.1,M,,0000*61
$GPGGA,161057.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*69
$GPGGA,161100.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6A
$GPGGA,161103.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*69
$GPGGA,161106.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6C
$GPGGA,161109.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*63
$GPGGA,161112.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*69
$GPGGA,161115.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6E
$GPGGA,161118.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*63
$GPGGA,161121.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*69
$GPGGA,161124.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6C
$GPGGA,161127.726,4642.9449,N,11659.6090,W,1,09,1.0,330.0,M,-14.1,M,,0000*6F
