$GPGGA,153848.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*67
$GPGGA,153849.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
$GPGGA,153852.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6C
$GPGGA,153855.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
$GPGGA,153858.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*66
$GPGGA,153901.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
$GPGGA,153904.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6E
$GPGGA,153907.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
$GPGGA,153910.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6B
$GPGGA,153913.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*68
$GPGGA,153916.999,0000.0000,N,00000.0000,E,0,00,0.0,0.0,M,0.0,M,,0000*6D
