$GPGGA,162218.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*66
$GPGGA,162219.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*67
$GPGGA,162222.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*6F
$GPGGA,162225.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*68
$GPGGA,162228.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*65
$GPGGA,162231.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*6D
$GPGGA,162234.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*68
$GPGGA,162237.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*6B
$GPGGA,162240.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*6B
$GPGGA,162243.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*68
$GPGGA,162246.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*6D
$GPGGA,162249.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*62
$GPGGA,162252.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*68
$GPGGA,162255.727,4642.9906,N,11659.6100,W,1,08,1.0,401.7,M,-14.1,M,,0000*66
$GPGGA,162258.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*62
$GPGGA,162301.727,4642.9906,N,11659.6100,W,1,09,0.9,401.7,M,-14.1,M,,0000*6F
$GPGGA,162304.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*63
$GPGGA,162307.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*60
$GPGGA,162310.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*66
$GPGGA,162313.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*65
$GPGGA,162316.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*60
$GPGGA,162319.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*6F
$GPGGA,162322.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*67
$GPGGA,162325.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*60
$GPGGA,162328.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*6D
$GPGGA,162331.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*65
$GPGGA,162334.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*60
$GPGGA,162337.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*63
$GPGGA,162340.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*63
$GPGGA,162343.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*60
$GPGGA,162346.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*65
$GPGGA,162349.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*6A
$GPGGA,162352.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*60
$GPGGA,162355.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*67
$GPGGA,162358.727,4642.9906,N,11659.6100,W,1,10,0.8,401.7,M,-14.1,M,,0000*6A
$GPGGA,162401.727,4642.9906,N,11659.6100,W,1,09,1.0,401.7,M,-14.1,M,,0000*60
$GPGGA,162404.727,4642.9906,N,11659.6100,W,1,09,1.0,401.7,M,-14.1,M,,0000*65
$GPGGA,162407.727,4642.9906,N,11659.6100,W,1,09,1.0,401.7,M,-14.1,M,,0000*66
$GPGGA,162410.727,4642.9906,N,11659.6100,W,1,09,1.0,401.7,M,-14.1,M,,0000*60
